timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742943808387,70,14 Register Request,201,Created,User Thread Group 1-4,text,true,,287,275,17,17,http://localhost:8080/authentication/register,70,0,46
1742943808449,9,14 Register Request,201,Created,User Thread Group 1-6,text,true,,287,275,17,17,http://localhost:8080/authentication/register,9,0,1
1742943808387,69,14 Register Request,201,Created,User Thread Group 1-2,text,true,,287,288,17,17,http://localhost:8080/authentication/register,69,0,46
1742943808387,69,14 Register Request,201,Created,User Thread Group 1-3,text,true,,287,282,17,17,http://localhost:8080/authentication/register,69,0,47
1742943808387,69,14 Register Request,201,Created,User Thread Group 1-1,text,true,,287,298,17,17,http://localhost:8080/authentication/register,69,0,46
1742943808406,50,14 Register Request,201,Created,User Thread Group 1-5,text,true,,287,278,17,17,http://localhost:8080/authentication/register,50,0,27
1742943808494,10,14 Register Request,201,Created,User Thread Group 1-7,text,true,,287,274,18,18,http://localhost:8080/authentication/register,10,0,2
1742943808540,11,14 Register Request,201,Created,User Thread Group 1-8,text,true,,287,296,19,19,http://localhost:8080/authentication/register,11,0,2
1742943808589,15,14 Register Request,201,Created,User Thread Group 1-9,text,true,,287,276,20,20,http://localhost:8080/authentication/register,15,0,3
1742943808630,34,14 Register Request,201,Created,User Thread Group 1-10,text,true,,287,269,21,21,http://localhost:8080/authentication/register,34,0,1
1742943808676,18,14 Register Request,201,Created,User Thread Group 1-11,text,true,,287,283,22,22,http://localhost:8080/authentication/register,18,0,1
1742943808720,25,14 Register Request,201,Created,User Thread Group 1-12,text,true,,287,295,23,23,http://localhost:8080/authentication/register,25,0,1
1742943808766,27,14 Register Request,201,Created,User Thread Group 1-13,text,true,,287,268,24,24,http://localhost:8080/authentication/register,27,0,2
1742943808810,22,14 Register Request,201,Created,User Thread Group 1-14,text,true,,287,290,25,25,http://localhost:8080/authentication/register,22,0,1
1742943808854,9,14 Register Request,201,Created,User Thread Group 1-15,text,true,,287,297,26,26,http://localhost:8080/authentication/register,9,0,2
1742943808900,10,14 Register Request,201,Created,User Thread Group 1-16,text,true,,287,296,27,27,http://localhost:8080/authentication/register,10,0,1
1742943808948,18,14 Register Request,201,Created,User Thread Group 1-17,text,true,,287,297,28,28,http://localhost:8080/authentication/register,18,0,2
1742943808989,10,14 Register Request,201,Created,User Thread Group 1-18,text,true,,287,293,29,29,http://localhost:8080/authentication/register,10,0,1
1742943809001,11,15 Login Request,200,OK,User Thread Group 1-2,text,true,,535,264,29,29,http://localhost:8080/authentication/login,11,0,0
1742943809001,12,15 Login Request,200,OK,User Thread Group 1-4,text,true,,528,250,29,29,http://localhost:8080/authentication/login,12,0,0
1742943809001,7,15 Login Request,200,OK,User Thread Group 1-1,text,true,,535,269,29,29,http://localhost:8080/authentication/login,7,0,0
1742943809002,13,15 Login Request,200,OK,User Thread Group 1-6,text,true,,527,250,29,29,http://localhost:8080/authentication/login,13,0,0
1742943809001,15,15 Login Request,200,OK,User Thread Group 1-5,text,true,,536,251,29,29,http://localhost:8080/authentication/login,15,0,0
1742943809002,16,15 Login Request,200,OK,User Thread Group 1-3,text,true,,528,252,29,29,http://localhost:8080/authentication/login,16,0,0
1742943809005,15,15 Login Request,200,OK,User Thread Group 1-7,text,true,,529,247,29,29,http://localhost:8080/authentication/login,15,0,0
1742943809035,8,14 Register Request,201,Created,User Thread Group 1-19,text,true,,287,284,30,30,http://localhost:8080/authentication/register,8,0,1
1742943809055,11,15 Login Request,200,OK,User Thread Group 1-8,text,true,,536,268,30,30,http://localhost:8080/authentication/login,10,0,0
1742943809081,13,14 Register Request,201,Created,User Thread Group 1-20,text,true,,287,287,31,31,http://localhost:8080/authentication/register,13,0,2
1742943809107,10,15 Login Request,200,OK,User Thread Group 1-9,text,true,,524,245,31,31,http://localhost:8080/authentication/login,10,0,0
1742943809126,14,14 Register Request,201,Created,User Thread Group 1-21,text,true,,287,278,32,32,http://localhost:8080/authentication/register,14,0,0
1742943809170,7,14 Register Request,201,Created,User Thread Group 1-22,text,true,,287,273,33,33,http://localhost:8080/authentication/register,7,0,0
1742943809169,11,15 Login Request,200,OK,User Thread Group 1-10,text,true,,519,243,33,33,http://localhost:8080/authentication/login,11,0,0
1742943809196,13,15 Login Request,200,OK,User Thread Group 1-11,text,true,,525,261,34,34,http://localhost:8080/authentication/login,13,0,0
1742943809215,8,14 Register Request,201,Created,User Thread Group 1-23,text,true,,287,286,34,34,http://localhost:8080/authentication/register,8,0,1
1742943809248,11,15 Login Request,200,OK,User Thread Group 1-12,text,true,,531,265,35,35,http://localhost:8080/authentication/login,11,0,0
1742943809259,9,14 Register Request,201,Created,User Thread Group 1-24,text,true,,287,290,35,35,http://localhost:8080/authentication/register,9,0,2
1742943809296,10,15 Login Request,200,OK,User Thread Group 1-13,text,true,,525,242,36,36,http://localhost:8080/authentication/login,10,0,0
1742943809306,10,14 Register Request,201,Created,User Thread Group 1-25,text,true,,287,301,36,36,http://localhost:8080/authentication/register,10,0,1
1742943809335,17,15 Login Request,200,OK,User Thread Group 1-14,text,true,,536,265,37,37,http://localhost:8080/authentication/login,17,0,0
1742943809350,8,14 Register Request,201,Created,User Thread Group 1-26,text,true,,287,291,37,37,http://localhost:8080/authentication/register,8,0,1
1742943809364,6,15 Login Request,200,OK,User Thread Group 1-15,text,true,,529,265,37,37,http://localhost:8080/authentication/login,6,0,0
1742943809395,10,14 Register Request,201,Created,User Thread Group 1-27,text,true,,287,286,38,38,http://localhost:8080/authentication/register,10,0,2
1742943809412,12,15 Login Request,200,OK,User Thread Group 1-16,text,true,,536,270,38,38,http://localhost:8080/authentication/login,12,0,0
1742943809440,12,14 Register Request,201,Created,User Thread Group 1-28,text,true,,287,281,39,39,http://localhost:8080/authentication/register,12,0,1
1742943809468,11,15 Login Request,200,OK,User Thread Group 1-17,text,true,,531,266,40,40,http://localhost:8080/authentication/login,11,0,0
1742943809485,7,14 Register Request,201,Created,User Thread Group 1-29,text,true,,287,287,40,40,http://localhost:8080/authentication/register,7,0,2
1742943809501,10,15 Login Request,200,OK,User Thread Group 1-18,text,true,,536,266,40,40,http://localhost:8080/authentication/login,10,0,0
1742943809516,15,16 Get Stock Prices Request,200,OK,User Thread Group 1-1,text,false,,479,414,41,41,http://localhost:8080/transaction/getStockPrices,15,0,0
1742943809516,14,16 Get Stock Prices Request,200,OK,User Thread Group 1-4,text,true,,479,407,41,41,http://localhost:8080/transaction/getStockPrices,14,0,0
1742943809519,16,16 Get Stock Prices Request,200,OK,User Thread Group 1-5,text,false,,479,415,41,41,http://localhost:8080/transaction/getStockPrices,15,0,0
1742943809516,21,16 Get Stock Prices Request,200,OK,User Thread Group 1-2,text,true,,479,414,41,41,http://localhost:8080/transaction/getStockPrices,21,0,0
1742943809518,20,16 Get Stock Prices Request,200,OK,User Thread Group 1-6,text,true,,479,406,41,41,http://localhost:8080/transaction/getStockPrices,20,0,0
1742943809521,20,16 Get Stock Prices Request,200,OK,User Thread Group 1-7,text,false,,479,408,41,41,http://localhost:8080/transaction/getStockPrices,20,0,0
1742943809530,12,14 Register Request,201,Created,User Thread Group 1-30,text,true,,287,272,41,41,http://localhost:8080/authentication/register,12,0,2
1742943809519,22,16 Get Stock Prices Request,200,OK,User Thread Group 1-3,text,false,,479,407,41,41,http://localhost:8080/transaction/getStockPrices,22,0,0
1742943809546,5,15 Login Request,200,OK,User Thread Group 1-19,text,true,,536,257,41,41,http://localhost:8080/authentication/login,5,0,0
1742943809567,8,16 Get Stock Prices Request,200,OK,User Thread Group 1-8,text,true,,479,415,42,42,http://localhost:8080/transaction/getStockPrices,7,0,0
1742943809575,9,14 Register Request,201,Created,User Thread Group 1-31,text,true,,287,293,42,42,http://localhost:8080/authentication/register,9,0,1
1742943809595,6,15 Login Request,200,OK,User Thread Group 1-20,text,true,,525,259,42,42,http://localhost:8080/authentication/login,6,0,0
1742943809619,10,14 Register Request,201,Created,User Thread Group 1-32,text,true,,287,275,43,43,http://localhost:8080/authentication/register,10,0,2
1742943809619,11,16 Get Stock Prices Request,200,OK,User Thread Group 1-9,text,false,,479,403,43,43,http://localhost:8080/transaction/getStockPrices,11,0,0
1742943809641,10,15 Login Request,200,OK,User Thread Group 1-21,text,true,,533,252,43,43,http://localhost:8080/authentication/login,10,0,0
1742943809664,9,14 Register Request,201,Created,User Thread Group 1-33,text,true,,287,280,44,44,http://localhost:8080/authentication/register,9,0,1
1742943809678,13,15 Login Request,200,OK,User Thread Group 1-22,text,true,,529,245,44,44,http://localhost:8080/authentication/login,13,0,0
1742943809683,10,16 Get Stock Prices Request,200,OK,User Thread Group 1-10,text,true,,479,399,44,44,http://localhost:8080/transaction/getStockPrices,10,0,0
1742943809710,7,14 Register Request,201,Created,User Thread Group 1-34,text,true,,287,270,45,45,http://localhost:8080/authentication/register,7,0,1
1742943809711,19,16 Get Stock Prices Request,200,OK,User Thread Group 1-11,text,false,,479,404,45,45,http://localhost:8080/transaction/getStockPrices,19,0,0
1742943809724,9,15 Login Request,200,OK,User Thread Group 1-23,text,true,,524,261,45,45,http://localhost:8080/authentication/login,8,0,0
