timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742944980485,6,16 Get Stock Prices Request,200,OK,User Thread Group 1-213,text,true,,479,414,213,213,http://localhost:8080/transaction/getStockPrices,6,0,0
1742944980486,8,20 Get Stock Transactions Request,200,OK,User Thread Group 1-68,text,false,,337,410,213,213,http://localhost:8080/transaction/getStockTransactions,8,0,0
1742944980496,4,17 Add Money Request,200,OK,User Thread Group 1-202,text,true,,294,450,213,213,http://localhost:8080/transaction/addMoneyToWallet,4,0,0
1742944980507,7,14 Register Request,201,Created,User Thread Group 1-236,text,true,,287,270,214,214,http://localhost:8080/authentication/register,7,0,0
1742944980514,3,18 Get Wallet Balance Request,200,OK,User Thread Group 1-191,text,true,,309,405,214,214,http://localhost:8080/transaction/getWalletBalance,3,0,0
1742944980515,4,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-34,text,false,,321,407,214,214,http://localhost:8080/transaction/getStockPortfolio,4,0,0
1742944980518,5,15 Login Request,200,OK,User Thread Group 1-225,text,true,,520,259,213,213,http://localhost:8080/authentication/login,5,0,0
1742944980516,7,19 Place Stock Order Request,200,OK,User Thread Group 1-180,text,true,,852,544,213,213,http://localhost:8080/engine/placeStockOrder,7,0,0
1742944980528,7,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-35,text,false,,321,403,213,213,http://localhost:8080/transaction/getStockPortfolio,7,0,0
1742944980531,8,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-57,text,true,,471,407,212,212,http://localhost:8080/transaction/getWalletTransactions,8,0,0
1742944980533,7,16 Get Stock Prices Request,200,OK,User Thread Group 1-214,text,false,,479,404,212,212,http://localhost:8080/transaction/getStockPrices,7,0,0
1742944980534,8,22 Get Wallet Balance Request,200,OK,User Thread Group 1-46,text,false,,309,404,212,212,http://localhost:8080/transaction/getWalletBalance,8,0,0
1742944980541,5,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-58,text,false,,331,419,213,213,http://localhost:8080/transaction/getWalletTransactions,4,0,0
1742944980541,7,20 Get Stock Transactions Request,200,OK,User Thread Group 1-69,text,true,,884,413,213,213,http://localhost:8080/transaction/getStockTransactions,7,0,0
1742944980546,4,17 Add Money Request,200,OK,User Thread Group 1-203,text,true,,294,442,213,213,http://localhost:8080/transaction/addMoneyToWallet,4,0,0
1742944980553,6,14 Register Request,201,Created,User Thread Group 1-237,text,true,,287,278,213,213,http://localhost:8080/authentication/register,6,0,1
1742944980555,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-47,text,false,,309,417,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980555,4,18 Get Wallet Balance Request,200,OK,User Thread Group 1-192,text,true,,309,404,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980559,5,19 Place Stock Order Request,200,OK,User Thread Group 1-181,text,true,,827,518,213,213,http://localhost:8080/engine/placeStockOrder,5,0,0
1742944980563,5,15 Login Request,200,OK,User Thread Group 1-226,text,true,,520,251,213,213,http://localhost:8080/authentication/login,5,0,0
1742944980571,3,16 Get Stock Prices Request,200,OK,User Thread Group 1-215,text,false,,479,415,213,213,http://localhost:8080/transaction/getStockPrices,3,0,0
1742944980575,5,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-36,text,true,,386,415,213,213,http://localhost:8080/transaction/getStockPortfolio,5,0,0
1742944980578,4,20 Get Stock Transactions Request,200,OK,User Thread Group 1-70,text,false,,337,405,212,212,http://localhost:8080/transaction/getStockTransactions,4,0,0
1742944980590,3,17 Add Money Request,200,OK,User Thread Group 1-204,text,true,,294,450,213,213,http://localhost:8080/transaction/addMoneyToWallet,3,0,0
1742944980591,5,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-59,text,false,,331,417,213,213,http://localhost:8080/transaction/getWalletTransactions,5,0,0
1742944980597,7,18 Get Wallet Balance Request,200,OK,User Thread Group 1-193,text,true,,309,414,213,213,http://localhost:8080/transaction/getWalletBalance,7,0,0
1742944980599,6,14 Register Request,201,Created,User Thread Group 1-238,text,true,,287,268,213,213,http://localhost:8080/authentication/register,6,0,1
1742944980603,7,19 Place Stock Order Request,200,OK,User Thread Group 1-182,text,true,,844,536,213,213,http://localhost:8080/engine/placeStockOrder,7,0,0
1742944980607,7,15 Login Request,200,OK,User Thread Group 1-227,text,true,,527,254,213,213,http://localhost:8080/authentication/login,7,0,0
1742944980618,3,22 Get Wallet Balance Request,200,OK,User Thread Group 1-48,text,true,,308,408,213,213,http://localhost:8080/transaction/getWalletBalance,3,0,0
1742944980616,5,16 Get Stock Prices Request,200,OK,User Thread Group 1-216,text,true,,479,404,213,213,http://localhost:8080/transaction/getStockPrices,5,0,0
1742944980628,5,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-37,text,false,,321,418,213,213,http://localhost:8080/transaction/getStockPortfolio,5,0,0
1742944980632,5,20 Get Stock Transactions Request,200,OK,User Thread Group 1-71,text,false,,337,409,213,213,http://localhost:8080/transaction/getStockTransactions,5,0,0
1742944980630,9,17 Add Money Request,200,OK,User Thread Group 1-205,text,true,,294,438,213,213,http://localhost:8080/transaction/addMoneyToWallet,9,0,0
